Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1233058629237309,5 to 15 Years,BBA,$60K-$127K,Baku,Azerbaijan,40.1431,47.5769,Intern,20549,2023-04-02,Both,Melissa Johnston,(662)607-1848,Event Coordinator,Event Planner,Internships.com,"Plan and coordinate events, including selecting venues, managing budgets, arranging logistics, and ensuring a successful outcome.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail,"Plan and organize events, such as weddings, conferences, and parties. Coordinate logistics, vendors, and budgets. Ensure events run smoothly and meet client expectations.",AT&T,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75202"",""Website"":""www.att.com"",""Ticker"":""T"",""CEO"":""John T. Stankey""}"
360161529419938,1 to 13 Years,M.Com,$58K-$109K,Pretoria,South Africa,-30.5595,22.9375,Part-Time,74367,2022-10-27,Both,Megan Smith,001-366-873-4010x2104,Pharmaceutical Sales Representative,Medical Sales Specialist,Dice,"Medical Sales Specialists focus on selling medical devices, pharmaceuticals, or healthcare products to healthcare professionals and institutions.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Medical product knowledge Understanding of healthcare regulations Relationship building with healthcare professionals Sales forecasting and planning Medical sales techniques,Focus on medical equipment or devices sales to healthcare facilities and providers. Conduct product demonstrations and training. Understand and comply with industry regulations.,Seaboard,"{""Sector"":""Transportation"",""Industry"":""Food Production"",""City"":""Merriam"",""State"":""Kansas"",""Zip"":""66202"",""Website"":""www.seaboardcorp.com"",""Ticker"":""SEB"",""CEO"":""Robert L. Steer""}"
2279538387568977,1 to 8 Years,B.Tech,$58K-$107K,Doha,Qatar,25.3548,51.1839,Intern,69961,2022-09-06,Male,Nicholas Reed,+1-528-601-8037,Systems Administrator,Database Administrator,Monster,"Database Administrators manage databases, ensuring data integrity, security, and efficient performance. They design, implement, and maintain databases while troubleshooting issues.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Database management systems (e.g., MySQL, Oracle, SQL Server) Data security Database tuning and optimization Backup and recovery","Administer and optimize databases, ensuring data availability and performance. Backup and restore databases. Implement database security and access controls.",China Shenhua Energy,"{""Sector"":""Mining and Energy"",""Industry"":""Energy - Coal"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.csec.com/"",""Ticker"":""601088"",""CEO"":""Zhang Yuzhuo""}"
810178134804949,0 to 15 Years,BA,$56K-$115K,Tunis,Tunisia,33.8869,9.5375,Contract,53286,2023-08-21,Male,Christopher Jones,918.472.3457x0749,Landscape Architect,Environmental Designer,Jobs2Careers,"Design outdoor spaces, parks, and landscapes with an emphasis on environmental sustainability.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Environmental design principles Sustainability concepts CAD and design software,"Focus on environmentally sustainable landscape design. Design landscapes to conserve resources, reduce pollution, and support biodiversity. Select native plants and sustainable materials.",Everbright Securities,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Shanghai"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.everbright.com/"",""Ticker"":""601788"",""CEO"":""Gao Xiqing""}"
788718035952206,1 to 10 Years,BBA,$58K-$123K,Seoul,"Korea, Rep.",35.9078,127.7669,Full-Time,14593,2021-10-15,Female,Laura Conner,001-676-588-1500x2771,Financial Advisor,Wealth Management Advisor,Dice,Wealth Management Advisors provide comprehensive financial planning and investment management services to high-net-worth individuals and families.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Wealth management strategies Asset allocation Estate planning Tax management Client relationship management,"Manage high-net-worth clients financial portfolios and assets. Offer comprehensive wealth management services, including estate planning and asset allocation. Provide personalized financial guidance.",Rolls-Royce Holdings,"{""Sector"":""Aerospace and Defense"",""Industry"":""Aerospace and Defense"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.rolls-royce.com"",""Ticker"":""RR"",""CEO"":""Warren East""}"
700667448142407,0 to 8 Years,BA,$61K-$101K,Quito,Ecuador,-1.8312,-78.1834,Contract,31086,2022-03-19,Male,Larry Humphrey,534-263-6605,Financial Controller,Accounting Controller,LinkedIn,"Accounting Controllers manage an organizations accounting and financial reporting functions. They ensure accurate financial records, compliance with accounting standards, and timely financial reporting to support informed decision-making.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Accounting Financial reporting Financial audits Tax compliance Accounting software (e.g., SAP, Oracle) GAAP (Generally Accepted Accounting Principles)","Manage accounting functions, including accounts payable and receivable, payroll, and financial statement preparation. Conduct financial analysis and forecasting. Coordinate audits and tax filings.",Peter Kiewit Sons,
314663654384219,4 to 13 Years,PhD,$60K-$105K,Nur-Sultan,Kazakhstan,48.0196,66.9237,Temporary,68671,2022-05-10,Both,Renee Brown,276.676.6159,Back-End Developer,Server Developer,SimplyHired,"A Server Developer specializes in developing and maintaining server-side applications and systems, ensuring efficient data processing and server functionality.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Server-side programming languages (e.g., Java, Python) Database management API development",Develop and maintain server-side logic and databases for web applications. Optimize server performance and scalability. Collaborate with front-end developers to integrate user interfaces.,Munich Re Group,"{""Sector"":""Insurance"",""Industry"":""Insurance"",""City"":""Munich"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.munichre.com"",""Ticker"":""MUV2"",""CEO"":""Joachim Wenning""}"
1597702655436152,5 to 12 Years,B.Tech,$62K-$86K,Ashgabat,Turkmenistan,38.9697,59.5563,Contract,73157,2023-05-23,Female,Kristen Kane,268-665-2257,Investment Banker,Financial Analyst,Internships.com,"A Financial Analyst conducts financial analysis, generates reports, and provides insights to support decision-making, budgeting, and financial planning.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Financial analysis Data analysis Financial modeling,"Analyze financial data, research investment opportunities, and provide recommendations for investment decisions. Create financial models and projections. Collaborate with clients on investment strategies.",Cheniere Energy,"{""Sector"":""Energy"",""Industry"":""Pipelines"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77002"",""Website"":""www.cheniere.com"",""Ticker"":""LNG"",""CEO"":""Jack A. Fusco""}"
2973702198556912,5 to 12 Years,BBA,$62K-$104K,Beijing,China,35.8617,104.1954,Temporary,62062,2023-08-13,Both,Ann Carney,+1-905-823-8531x954,Digital Marketing Specialist,Social Media Manager,Glassdoor,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising","Manage and grow social media accounts, create engaging content, and interact with the online community. Develop social media content calendars and strategies. Monitor social media trends and engagement metrics.",NextEra Energy,"{""Sector"":""Energy"",""Industry"":""Utilities: Gas and Electric"",""City"":""Juno Beach"",""State"":""Florida"",""Zip"":""33408"",""Website"":""www.nexteraenergy.com"",""Ticker"":""NEE"",""CEO"":""John W. Ketchum""}"
2413067505290206,5 to 11 Years,BCA,$59K-$115K,Honiara,Solomon Islands,-9.6457,160.1562,Contract,110473,2023-08-07,Both,Elizabeth Martinez,852.678.8980,Mechanical Engineer,Manufacturing Engineer,SimplyHired,"Manufacturing Engineers optimize manufacturing processes, improve production efficiency, and ensure product quality in manufacturing environments.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Manufacturing processes knowledge CAD/CAM software proficiency Lean manufacturing principles Quality control and assurance Six Sigma certification,Improve manufacturing processes and production efficiency. Collaborate with production teams to implement lean manufacturing principles. Optimize manufacturing workflows and quality control.,Universal Health Services,"{""Sector"":""Healthcare Services"",""Industry"":""Health Care: Medical Facilities"",""City"":""King of Prussia"",""State"":""Pennsylvania"",""Zip"":""19406"",""Website"":""www.uhs.com"",""Ticker"":""UHS"",""CEO"":""Marc D. Miller""}"
1921790834279264,2 to 10 Years,PhD,$59K-$120K,Sri Jayawardenepura Kotte,Sri Lanka,7.8731,80.7718,Part-Time,66273,2022-10-01,Male,Daniel Lopez,943.464.4844x7458,Financial Controller,Finance Manager,FlexJobs,"Finance Managers oversee an organizations financial operations, including budgeting, financial reporting, and investment management. They analyze financial data, make strategic financial decisions, and ensure compliance with financial regulations.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Financial management Budgeting Financial analysis Financial reporting Risk management Financial software (e.g., Excel, QuickBooks) Strategic planning","Oversee financial operations, including budgeting, financial reporting, and cash flow management. Ensure compliance with accounting standards and regulations. Supervise finance staff.",Western Union Company,"{""Sector"":""Financial Services/Remittances"",""Industry"":""Financial Services"",""City"":""Denver"",""State"":""CO"",""Zip"":""80202"",""Website"":""https://www.westernunion.com/"",""Ticker"":""WU"",""CEO"":""Hikmet Ersek""}"
332315696312032,0 to 14 Years,BCA,$55K-$110K,Guatemala City,Guatemala,15.7835,-90.2308,Temporary,55197,2022-01-04,Male,Laura Morris,2383240312,Art Director,Visual Designer,Idealist,"Visual Designers create visual content, including graphics, illustrations, and layouts, to convey messages and enhance brand identity.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Graphic design Typography User interface (UI) design Adobe Creative Suite proficiency Branding and visual identity creation,"Create visual concepts and designs for various media, such as print, digital, and advertising campaigns. Use graphic design software and tools to produce high-quality visuals. Collaborate with art and design teams to execute projects.",Berry Global Group,"{""Sector"":""Packaging"",""Industry"":""Packaging, Containers"",""City"":""Evansville"",""State"":""Indiana"",""Zip"":""47710"",""Website"":""www.berryglobal.com"",""Ticker"":""BERY"",""CEO"":""Thomas E. Salmon""}"
